* Octave data file for xspice model d_source created by CACE
* Format is time value followed by digital state.
1.70215e-06 0s 0s 0s 0s 0s 1s 1s 0s
1.70312e-06 0s 0s 0s 0s 0s 1s 0s 1s
1.7041e-06 0s 0s 0s 0s 0s 1s 0s 1s
1.70508e-06 0s 0s 0s 0s 0s 1s 0s 1s
1.70605e-06 0s 0s 0s 0s 0s 1s 0s 1s
1.70703e-06 0s 0s 0s 0s 0s 1s 0s 1s
1.70801e-06 0s 0s 0s 0s 0s 1s 0s 0s
1.70898e-06 0s 0s 0s 0s 0s 1s 0s 0s
1.70996e-06 0s 0s 0s 0s 0s 1s 0s 0s
1.71094e-06 0s 0s 0s 0s 0s 1s 0s 0s
1.71191e-06 0s 0s 0s 0s 0s 1s 0s 0s
1.71289e-06 0s 0s 0s 0s 0s 0s 1s 1s
1.71387e-06 0s 0s 0s 0s 0s 0s 1s 1s
1.71484e-06 0s 0s 0s 0s 0s 0s 1s 1s
1.71582e-06 0s 0s 0s 0s 0s 0s 1s 1s
1.7168e-06 0s 0s 0s 0s 0s 0s 1s 1s
1.71777e-06 0s 0s 0s 0s 0s 0s 1s 1s
1.71875e-06 0s 0s 0s 0s 0s 0s 1s 0s
1.71973e-06 0s 0s 0s 0s 0s 0s 1s 0s
1.7207e-06 0s 0s 0s 0s 0s 0s 1s 0s
1.72168e-06 0s 0s 0s 0s 0s 0s 1s 0s
1.72266e-06 0s 0s 0s 0s 0s 0s 1s 0s
1.72363e-06 0s 0s 0s 0s 0s 0s 1s 0s
1.72461e-06 0s 0s 0s 0s 0s 0s 1s 0s
1.72559e-06 0s 0s 0s 0s 0s 0s 0s 1s
1.72656e-06 0s 0s 0s 0s 0s 0s 0s 1s
1.72754e-06 0s 0s 0s 0s 0s 0s 0s 1s
1.72852e-06 0s 0s 0s 0s 0s 0s 0s 1s
1.72949e-06 0s 0s 0s 0s 0s 0s 0s 1s
1.73047e-06 0s 0s 0s 0s 0s 0s 0s 1s
1.73145e-06 0s 0s 0s 0s 0s 0s 0s 1s
1.73242e-06 0s 0s 0s 0s 0s 0s 0s 1s
1.7334e-06 0s 0s 0s 0s 0s 0s 0s 1s
1.73438e-06 0s 0s 0s 0s 0s 0s 0s 1s
1.73535e-06 0s 0s 0s 0s 0s 0s 0s 1s
1.73633e-06 0s 0s 0s 0s 0s 0s 0s 0s
1.7373e-06 0s 0s 0s 0s 0s 0s 0s 0s
1.73828e-06 0s 0s 0s 0s 0s 0s 0s 0s
1.73926e-06 0s 0s 0s 0s 0s 0s 0s 0s
1.74023e-06 0s 0s 0s 0s 0s 0s 0s 0s
1.74121e-06 0s 0s 0s 0s 0s 0s 0s 0s
1.74219e-06 0s 0s 0s 0s 0s 0s 0s 0s
1.74316e-06 0s 0s 0s 0s 0s 0s 0s 0s
1.74414e-06 0s 0s 0s 0s 0s 0s 0s 0s
1.74512e-06 0s 0s 0s 0s 0s 0s 0s 0s
1.74609e-06 0s 0s 0s 0s 0s 0s 0s 0s
1.74707e-06 0s 0s 0s 0s 0s 0s 0s 0s
1.74805e-06 0s 0s 0s 0s 0s 0s 0s 0s
1.74902e-06 0s 0s 0s 0s 0s 0s 0s 0s
1.75e-06 0s 0s 0s 0s 0s 0s 0s 0s
1.75098e-06 0s 0s 0s 0s 0s 0s 0s 0s
1.75195e-06 0s 0s 0s 0s 0s 0s 0s 0s
1.75293e-06 0s 0s 0s 0s 0s 0s 0s 0s
1.75391e-06 0s 0s 0s 0s 0s 0s 0s 0s
1.75488e-06 0s 0s 0s 0s 0s 0s 0s 0s
1.75586e-06 0s 0s 0s 0s 0s 0s 0s 0s
1.75684e-06 0s 0s 0s 0s 0s 0s 0s 0s
1.75781e-06 0s 0s 0s 0s 0s 0s 0s 0s
1.75879e-06 0s 0s 0s 0s 0s 0s 0s 0s
1.75977e-06 0s 0s 0s 0s 0s 0s 0s 0s
1.76074e-06 0s 0s 0s 0s 0s 0s 0s 0s
1.76172e-06 0s 0s 0s 0s 0s 0s 0s 0s
1.7627e-06 0s 0s 0s 0s 0s 0s 0s 0s
1.76367e-06 0s 0s 0s 0s 0s 0s 0s 0s
1.76465e-06 0s 0s 0s 0s 0s 0s 0s 1s
1.76562e-06 0s 0s 0s 0s 0s 0s 0s 1s
1.7666e-06 0s 0s 0s 0s 0s 0s 0s 1s
1.76758e-06 0s 0s 0s 0s 0s 0s 0s 1s
1.76855e-06 0s 0s 0s 0s 0s 0s 0s 1s
1.76953e-06 0s 0s 0s 0s 0s 0s 0s 1s
1.77051e-06 0s 0s 0s 0s 0s 0s 0s 1s
1.77148e-06 0s 0s 0s 0s 0s 0s 0s 1s
1.77246e-06 0s 0s 0s 0s 0s 0s 0s 1s
1.77344e-06 0s 0s 0s 0s 0s 0s 0s 1s
1.77441e-06 0s 0s 0s 0s 0s 0s 0s 1s
1.77539e-06 0s 0s 0s 0s 0s 0s 1s 0s
1.77637e-06 0s 0s 0s 0s 0s 0s 1s 0s
1.77734e-06 0s 0s 0s 0s 0s 0s 1s 0s
1.77832e-06 0s 0s 0s 0s 0s 0s 1s 0s
1.7793e-06 0s 0s 0s 0s 0s 0s 1s 0s
1.78027e-06 0s 0s 0s 0s 0s 0s 1s 0s
1.78125e-06 0s 0s 0s 0s 0s 0s 1s 0s
1.78223e-06 0s 0s 0s 0s 0s 0s 1s 1s
1.7832e-06 0s 0s 0s 0s 0s 0s 1s 1s
1.78418e-06 0s 0s 0s 0s 0s 0s 1s 1s
1.78516e-06 0s 0s 0s 0s 0s 0s 1s 1s
1.78613e-06 0s 0s 0s 0s 0s 0s 1s 1s
1.78711e-06 0s 0s 0s 0s 0s 0s 1s 1s
1.78809e-06 0s 0s 0s 0s 0s 1s 0s 0s
1.78906e-06 0s 0s 0s 0s 0s 1s 0s 0s
1.79004e-06 0s 0s 0s 0s 0s 1s 0s 0s
1.79102e-06 0s 0s 0s 0s 0s 1s 0s 0s
1.79199e-06 0s 0s 0s 0s 0s 1s 0s 0s
1.79297e-06 0s 0s 0s 0s 0s 1s 0s 1s
1.79395e-06 0s 0s 0s 0s 0s 1s 0s 1s
1.79492e-06 0s 0s 0s 0s 0s 1s 0s 1s
1.7959e-06 0s 0s 0s 0s 0s 1s 0s 1s
1.79687e-06 0s 0s 0s 0s 0s 1s 0s 1s
1.79785e-06 0s 0s 0s 0s 0s 1s 1s 0s
1.79883e-06 0s 0s 0s 0s 0s 1s 1s 0s
1.7998e-06 0s 0s 0s 0s 0s 1s 1s 0s
1.80078e-06 0s 0s 0s 0s 0s 1s 1s 0s
1.80176e-06 0s 0s 0s 0s 0s 1s 1s 1s
1.80273e-06 0s 0s 0s 0s 0s 1s 1s 1s
1.80371e-06 0s 0s 0s 0s 0s 1s 1s 1s
1.80469e-06 0s 0s 0s 0s 0s 1s 1s 1s
1.80566e-06 0s 0s 0s 0s 1s 0s 0s 0s
1.80664e-06 0s 0s 0s 0s 1s 0s 0s 0s
1.80762e-06 0s 0s 0s 0s 1s 0s 0s 0s
1.80859e-06 0s 0s 0s 0s 1s 0s 0s 1s
1.80957e-06 0s 0s 0s 0s 1s 0s 0s 1s
1.81055e-06 0s 0s 0s 0s 1s 0s 0s 1s
1.81152e-06 0s 0s 0s 0s 1s 0s 0s 1s
1.8125e-06 0s 0s 0s 0s 1s 0s 1s 0s
1.81348e-06 0s 0s 0s 0s 1s 0s 1s 0s
1.81445e-06 0s 0s 0s 0s 1s 0s 1s 0s
1.81543e-06 0s 0s 0s 0s 1s 0s 1s 1s
1.81641e-06 0s 0s 0s 0s 1s 0s 1s 1s
1.81738e-06 0s 0s 0s 0s 1s 0s 1s 1s
1.81836e-06 0s 0s 0s 0s 1s 1s 0s 0s
1.81934e-06 0s 0s 0s 0s 1s 1s 0s 0s
1.82031e-06 0s 0s 0s 0s 1s 1s 0s 0s
1.82129e-06 0s 0s 0s 0s 1s 1s 0s 1s
1.82227e-06 0s 0s 0s 0s 1s 1s 0s 1s
1.82324e-06 0s 0s 0s 0s 1s 1s 0s 1s
1.82422e-06 0s 0s 0s 0s 1s 1s 1s 0s
1.8252e-06 0s 0s 0s 0s 1s 1s 1s 0s
1.82617e-06 0s 0s 0s 0s 1s 1s 1s 0s
1.82715e-06 0s 0s 0s 0s 1s 1s 1s 1s
1.82812e-06 0s 0s 0s 0s 1s 1s 1s 1s
1.8291e-06 0s 0s 0s 0s 1s 1s 1s 1s
1.83008e-06 0s 0s 0s 1s 0s 0s 0s 0s
1.83105e-06 0s 0s 0s 1s 0s 0s 0s 0s
1.83203e-06 0s 0s 0s 1s 0s 0s 0s 1s
1.83301e-06 0s 0s 0s 1s 0s 0s 0s 1s
1.83398e-06 0s 0s 0s 1s 0s 0s 0s 1s
1.83496e-06 0s 0s 0s 1s 0s 0s 1s 0s
1.83594e-06 0s 0s 0s 1s 0s 0s 1s 0s
1.83691e-06 0s 0s 0s 1s 0s 0s 1s 1s
1.83789e-06 0s 0s 0s 1s 0s 0s 1s 1s
1.83887e-06 0s 0s 0s 1s 0s 0s 1s 1s
1.83984e-06 0s 0s 0s 1s 0s 1s 0s 0s
1.84082e-06 0s 0s 0s 1s 0s 1s 0s 0s
1.8418e-06 0s 0s 0s 1s 0s 1s 0s 1s
1.84277e-06 0s 0s 0s 1s 0s 1s 0s 1s
1.84375e-06 0s 0s 0s 1s 0s 1s 0s 1s
1.84473e-06 0s 0s 0s 1s 0s 1s 1s 0s
1.8457e-06 0s 0s 0s 1s 0s 1s 1s 0s
1.84668e-06 0s 0s 0s 1s 0s 1s 1s 1s
1.84766e-06 0s 0s 0s 1s 0s 1s 1s 1s
1.84863e-06 0s 0s 0s 1s 1s 0s 0s 0s
1.84961e-06 0s 0s 0s 1s 1s 0s 0s 0s
1.85059e-06 0s 0s 0s 1s 1s 0s 0s 1s
1.85156e-06 0s 0s 0s 1s 1s 0s 0s 1s
1.85254e-06 0s 0s 0s 1s 1s 0s 1s 0s
1.85352e-06 0s 0s 0s 1s 1s 0s 1s 0s
1.85449e-06 0s 0s 0s 1s 1s 0s 1s 1s
1.85547e-06 0s 0s 0s 1s 1s 0s 1s 1s
1.85645e-06 0s 0s 0s 1s 1s 0s 1s 1s
1.85742e-06 0s 0s 0s 1s 1s 1s 0s 0s
1.8584e-06 0s 0s 0s 1s 1s 1s 0s 0s
1.85937e-06 0s 0s 0s 1s 1s 1s 0s 1s
1.86035e-06 0s 0s 0s 1s 1s 1s 0s 1s
1.86133e-06 0s 0s 0s 1s 1s 1s 1s 0s
1.8623e-06 0s 0s 0s 1s 1s 1s 1s 0s
1.86328e-06 0s 0s 0s 1s 1s 1s 1s 1s
1.86426e-06 0s 0s 0s 1s 1s 1s 1s 1s
1.86523e-06 0s 0s 1s 0s 0s 0s 0s 0s
1.86621e-06 0s 0s 1s 0s 0s 0s 0s 1s
1.86719e-06 0s 0s 1s 0s 0s 0s 0s 1s
1.86816e-06 0s 0s 1s 0s 0s 0s 1s 0s
1.86914e-06 0s 0s 1s 0s 0s 0s 1s 0s
1.87012e-06 0s 0s 1s 0s 0s 0s 1s 1s
1.87109e-06 0s 0s 1s 0s 0s 0s 1s 1s
1.87207e-06 0s 0s 1s 0s 0s 1s 0s 0s
1.87305e-06 0s 0s 1s 0s 0s 1s 0s 0s
1.87402e-06 0s 0s 1s 0s 0s 1s 0s 1s
1.875e-06 0s 0s 1s 0s 0s 1s 0s 1s
1.87598e-06 0s 0s 1s 0s 0s 1s 1s 0s
1.87695e-06 0s 0s 1s 0s 0s 1s 1s 0s
1.87793e-06 0s 0s 1s 0s 0s 1s 1s 1s
1.87891e-06 0s 0s 1s 0s 1s 0s 0s 0s
1.87988e-06 0s 0s 1s 0s 1s 0s 0s 0s
1.88086e-06 0s 0s 1s 0s 1s 0s 0s 1s
1.88184e-06 0s 0s 1s 0s 1s 0s 0s 1s
1.88281e-06 0s 0s 1s 0s 1s 0s 1s 0s
1.88379e-06 0s 0s 1s 0s 1s 0s 1s 0s
1.88477e-06 0s 0s 1s 0s 1s 0s 1s 1s
1.88574e-06 0s 0s 1s 0s 1s 1s 0s 0s
1.88672e-06 0s 0s 1s 0s 1s 1s 0s 0s
1.8877e-06 0s 0s 1s 0s 1s 1s 0s 1s
1.88867e-06 0s 0s 1s 0s 1s 1s 0s 1s
1.88965e-06 0s 0s 1s 0s 1s 1s 1s 0s
1.89063e-06 0s 0s 1s 0s 1s 1s 1s 1s
1.8916e-06 0s 0s 1s 0s 1s 1s 1s 1s
1.89258e-06 0s 0s 1s 1s 0s 0s 0s 0s
1.89355e-06 0s 0s 1s 1s 0s 0s 0s 0s
1.89453e-06 0s 0s 1s 1s 0s 0s 0s 1s
1.89551e-06 0s 0s 1s 1s 0s 0s 1s 0s
1.89648e-06 0s 0s 1s 1s 0s 0s 1s 0s
1.89746e-06 0s 0s 1s 1s 0s 0s 1s 1s
1.89844e-06 0s 0s 1s 1s 0s 1s 0s 0s
1.89941e-06 0s 0s 1s 1s 0s 1s 0s 0s
1.90039e-06 0s 0s 1s 1s 0s 1s 0s 1s
1.90137e-06 0s 0s 1s 1s 0s 1s 0s 1s
1.90234e-06 0s 0s 1s 1s 0s 1s 1s 0s
1.90332e-06 0s 0s 1s 1s 0s 1s 1s 1s
1.9043e-06 0s 0s 1s 1s 0s 1s 1s 1s
1.90527e-06 0s 0s 1s 1s 1s 0s 0s 0s
1.90625e-06 0s 0s 1s 1s 1s 0s 0s 1s
1.90723e-06 0s 0s 1s 1s 1s 0s 0s 1s
1.9082e-06 0s 0s 1s 1s 1s 0s 1s 0s
1.90918e-06 0s 0s 1s 1s 1s 0s 1s 1s
1.91016e-06 0s 0s 1s 1s 1s 0s 1s 1s
1.91113e-06 0s 0s 1s 1s 1s 1s 0s 0s
1.91211e-06 0s 0s 1s 1s 1s 1s 0s 1s
1.91309e-06 0s 0s 1s 1s 1s 1s 0s 1s
1.91406e-06 0s 0s 1s 1s 1s 1s 1s 0s
1.91504e-06 0s 0s 1s 1s 1s 1s 1s 1s
1.91602e-06 0s 0s 1s 1s 1s 1s 1s 1s
1.91699e-06 0s 1s 0s 0s 0s 0s 0s 0s
1.91797e-06 0s 1s 0s 0s 0s 0s 0s 1s
1.91895e-06 0s 1s 0s 0s 0s 0s 0s 1s
1.91992e-06 0s 1s 0s 0s 0s 0s 1s 0s
1.9209e-06 0s 1s 0s 0s 0s 0s 1s 1s
1.92187e-06 0s 1s 0s 0s 0s 0s 1s 1s
1.92285e-06 0s 1s 0s 0s 0s 1s 0s 0s
1.92383e-06 0s 1s 0s 0s 0s 1s 0s 1s
1.9248e-06 0s 1s 0s 0s 0s 1s 0s 1s
1.92578e-06 0s 1s 0s 0s 0s 1s 1s 0s
1.92676e-06 0s 1s 0s 0s 0s 1s 1s 1s
1.92773e-06 0s 1s 0s 0s 1s 0s 0s 0s
1.92871e-06 0s 1s 0s 0s 1s 0s 0s 0s
1.92969e-06 0s 1s 0s 0s 1s 0s 0s 1s
1.93066e-06 0s 1s 0s 0s 1s 0s 1s 0s
1.93164e-06 0s 1s 0s 0s 1s 0s 1s 0s
1.93262e-06 0s 1s 0s 0s 1s 0s 1s 1s
1.93359e-06 0s 1s 0s 0s 1s 1s 0s 0s
1.93457e-06 0s 1s 0s 0s 1s 1s 0s 1s
1.93555e-06 0s 1s 0s 0s 1s 1s 0s 1s
1.93652e-06 0s 1s 0s 0s 1s 1s 1s 0s
1.9375e-06 0s 1s 0s 0s 1s 1s 1s 1s
1.93848e-06 0s 1s 0s 0s 1s 1s 1s 1s
1.93945e-06 0s 1s 0s 1s 0s 0s 0s 0s
1.94043e-06 0s 1s 0s 1s 0s 0s 0s 1s
1.94141e-06 0s 1s 0s 1s 0s 0s 1s 0s
1.94238e-06 0s 1s 0s 1s 0s 0s 1s 0s
1.94336e-06 0s 1s 0s 1s 0s 0s 1s 1s
1.94434e-06 0s 1s 0s 1s 0s 1s 0s 0s
1.94531e-06 0s 1s 0s 1s 0s 1s 0s 1s
1.94629e-06 0s 1s 0s 1s 0s 1s 0s 1s
1.94727e-06 0s 1s 0s 1s 0s 1s 1s 0s
1.94824e-06 0s 1s 0s 1s 0s 1s 1s 1s
1.94922e-06 0s 1s 0s 1s 1s 0s 0s 0s
1.9502e-06 0s 1s 0s 1s 1s 0s 0s 0s
1.95117e-06 0s 1s 0s 1s 1s 0s 0s 1s
1.95215e-06 0s 1s 0s 1s 1s 0s 1s 0s
1.95313e-06 0s 1s 0s 1s 1s 0s 1s 0s
1.9541e-06 0s 1s 0s 1s 1s 0s 1s 1s
1.95508e-06 0s 1s 0s 1s 1s 1s 0s 0s
1.95605e-06 0s 1s 0s 1s 1s 1s 0s 1s
1.95703e-06 0s 1s 0s 1s 1s 1s 0s 1s
1.95801e-06 0s 1s 0s 1s 1s 1s 1s 0s
1.95898e-06 0s 1s 0s 1s 1s 1s 1s 1s
1.95996e-06 0s 1s 1s 0s 0s 0s 0s 0s
1.96094e-06 0s 1s 1s 0s 0s 0s 0s 1s
1.96191e-06 0s 1s 1s 0s 0s 0s 0s 1s
1.96289e-06 0s 1s 1s 0s 0s 0s 1s 0s
1.96387e-06 0s 1s 1s 0s 0s 0s 1s 1s
1.96484e-06 0s 1s 1s 0s 0s 1s 0s 0s
1.96582e-06 0s 1s 1s 0s 0s 1s 0s 0s
1.9668e-06 0s 1s 1s 0s 0s 1s 0s 1s
1.96777e-06 0s 1s 1s 0s 0s 1s 1s 0s
1.96875e-06 0s 1s 1s 0s 0s 1s 1s 1s
1.96973e-06 0s 1s 1s 0s 0s 1s 1s 1s
1.9707e-06 0s 1s 1s 0s 1s 0s 0s 0s
1.97168e-06 0s 1s 1s 0s 1s 0s 0s 1s
1.97266e-06 0s 1s 1s 0s 1s 0s 1s 0s
1.97363e-06 0s 1s 1s 0s 1s 0s 1s 0s
1.97461e-06 0s 1s 1s 0s 1s 0s 1s 1s
1.97559e-06 0s 1s 1s 0s 1s 1s 0s 0s
1.97656e-06 0s 1s 1s 0s 1s 1s 0s 1s
1.97754e-06 0s 1s 1s 0s 1s 1s 1s 0s
1.97852e-06 0s 1s 1s 0s 1s 1s 1s 0s
1.97949e-06 0s 1s 1s 0s 1s 1s 1s 1s
1.98047e-06 0s 1s 1s 1s 0s 0s 0s 0s
1.98145e-06 0s 1s 1s 1s 0s 0s 0s 1s
1.98242e-06 0s 1s 1s 1s 0s 0s 0s 1s
1.9834e-06 0s 1s 1s 1s 0s 0s 1s 0s
1.98437e-06 0s 1s 1s 1s 0s 0s 1s 1s
1.98535e-06 0s 1s 1s 1s 0s 1s 0s 0s
1.98633e-06 0s 1s 1s 1s 0s 1s 0s 1s
1.9873e-06 0s 1s 1s 1s 0s 1s 0s 1s
1.98828e-06 0s 1s 1s 1s 0s 1s 1s 0s
1.98926e-06 0s 1s 1s 1s 0s 1s 1s 1s
1.99023e-06 0s 1s 1s 1s 1s 0s 0s 0s
1.99121e-06 0s 1s 1s 1s 1s 0s 0s 0s
1.99219e-06 0s 1s 1s 1s 1s 0s 0s 1s
1.99316e-06 0s 1s 1s 1s 1s 0s 1s 0s
1.99414e-06 0s 1s 1s 1s 1s 0s 1s 1s
1.99512e-06 0s 1s 1s 1s 1s 1s 0s 0s
1.99609e-06 0s 1s 1s 1s 1s 1s 0s 0s
1.99707e-06 0s 1s 1s 1s 1s 1s 0s 1s
1.99805e-06 0s 1s 1s 1s 1s 1s 1s 0s
1.99902e-06 0s 1s 1s 1s 1s 1s 1s 1s
2e-06 0s 1s 1s 1s 1s 1s 1s 1s
2.00098e-06 1s 0s 0s 0s 0s 0s 0s 0s
2.00195e-06 1s 0s 0s 0s 0s 0s 0s 1s
2.00293e-06 1s 0s 0s 0s 0s 0s 1s 0s
2.00391e-06 1s 0s 0s 0s 0s 0s 1s 1s
2.00488e-06 1s 0s 0s 0s 0s 0s 1s 1s
2.00586e-06 1s 0s 0s 0s 0s 1s 0s 0s
2.00684e-06 1s 0s 0s 0s 0s 1s 0s 1s
2.00781e-06 1s 0s 0s 0s 0s 1s 1s 0s
2.00879e-06 1s 0s 0s 0s 0s 1s 1s 1s
2.00977e-06 1s 0s 0s 0s 0s 1s 1s 1s
2.01074e-06 1s 0s 0s 0s 1s 0s 0s 0s
2.01172e-06 1s 0s 0s 0s 1s 0s 0s 1s
2.0127e-06 1s 0s 0s 0s 1s 0s 1s 0s
2.01367e-06 1s 0s 0s 0s 1s 0s 1s 0s
2.01465e-06 1s 0s 0s 0s 1s 0s 1s 1s
2.01562e-06 1s 0s 0s 0s 1s 1s 0s 0s
2.0166e-06 1s 0s 0s 0s 1s 1s 0s 1s
2.01758e-06 1s 0s 0s 0s 1s 1s 1s 0s
2.01855e-06 1s 0s 0s 0s 1s 1s 1s 0s
2.01953e-06 1s 0s 0s 0s 1s 1s 1s 1s
2.02051e-06 1s 0s 0s 1s 0s 0s 0s 0s
2.02148e-06 1s 0s 0s 1s 0s 0s 0s 1s
2.02246e-06 1s 0s 0s 1s 0s 0s 0s 1s
2.02344e-06 1s 0s 0s 1s 0s 0s 1s 0s
2.02441e-06 1s 0s 0s 1s 0s 0s 1s 1s
2.02539e-06 1s 0s 0s 1s 0s 1s 0s 0s
2.02637e-06 1s 0s 0s 1s 0s 1s 0s 1s
2.02734e-06 1s 0s 0s 1s 0s 1s 0s 1s
2.02832e-06 1s 0s 0s 1s 0s 1s 1s 0s
2.0293e-06 1s 0s 0s 1s 0s 1s 1s 1s
2.03027e-06 1s 0s 0s 1s 1s 0s 0s 0s
2.03125e-06 1s 0s 0s 1s 1s 0s 0s 0s
2.03223e-06 1s 0s 0s 1s 1s 0s 0s 1s
2.0332e-06 1s 0s 0s 1s 1s 0s 1s 0s
2.03418e-06 1s 0s 0s 1s 1s 0s 1s 1s
2.03516e-06 1s 0s 0s 1s 1s 0s 1s 1s
2.03613e-06 1s 0s 0s 1s 1s 1s 0s 0s
2.03711e-06 1s 0s 0s 1s 1s 1s 0s 1s
2.03809e-06 1s 0s 0s 1s 1s 1s 1s 0s
2.03906e-06 1s 0s 0s 1s 1s 1s 1s 0s
2.04004e-06 1s 0s 0s 1s 1s 1s 1s 1s
2.04102e-06 1s 0s 1s 0s 0s 0s 0s 0s
2.04199e-06 1s 0s 1s 0s 0s 0s 0s 1s
2.04297e-06 1s 0s 1s 0s 0s 0s 1s 0s
2.04395e-06 1s 0s 1s 0s 0s 0s 1s 0s
2.04492e-06 1s 0s 1s 0s 0s 0s 1s 1s
2.0459e-06 1s 0s 1s 0s 0s 1s 0s 0s
2.04687e-06 1s 0s 1s 0s 0s 1s 0s 1s
2.04785e-06 1s 0s 1s 0s 0s 1s 0s 1s
2.04883e-06 1s 0s 1s 0s 0s 1s 1s 0s
2.0498e-06 1s 0s 1s 0s 0s 1s 1s 1s
2.05078e-06 1s 0s 1s 0s 0s 1s 1s 1s
2.05176e-06 1s 0s 1s 0s 1s 0s 0s 0s
2.05273e-06 1s 0s 1s 0s 1s 0s 0s 1s
2.05371e-06 1s 0s 1s 0s 1s 0s 1s 0s
2.05469e-06 1s 0s 1s 0s 1s 0s 1s 0s
2.05566e-06 1s 0s 1s 0s 1s 0s 1s 1s
2.05664e-06 1s 0s 1s 0s 1s 1s 0s 0s
2.05762e-06 1s 0s 1s 0s 1s 1s 0s 1s
2.05859e-06 1s 0s 1s 0s 1s 1s 0s 1s
2.05957e-06 1s 0s 1s 0s 1s 1s 1s 0s
2.06055e-06 1s 0s 1s 0s 1s 1s 1s 1s
2.06152e-06 1s 0s 1s 1s 0s 0s 0s 0s
2.0625e-06 1s 0s 1s 1s 0s 0s 0s 0s
2.06348e-06 1s 0s 1s 1s 0s 0s 0s 1s
2.06445e-06 1s 0s 1s 1s 0s 0s 1s 0s
2.06543e-06 1s 0s 1s 1s 0s 0s 1s 0s
2.06641e-06 1s 0s 1s 1s 0s 0s 1s 1s
2.06738e-06 1s 0s 1s 1s 0s 1s 0s 0s
2.06836e-06 1s 0s 1s 1s 0s 1s 0s 1s
2.06934e-06 1s 0s 1s 1s 0s 1s 0s 1s
2.07031e-06 1s 0s 1s 1s 0s 1s 1s 0s
2.07129e-06 1s 0s 1s 1s 0s 1s 1s 1s
2.07227e-06 1s 0s 1s 1s 0s 1s 1s 1s
2.07324e-06 1s 0s 1s 1s 1s 0s 0s 0s
2.07422e-06 1s 0s 1s 1s 1s 0s 0s 1s
2.0752e-06 1s 0s 1s 1s 1s 0s 1s 0s
2.07617e-06 1s 0s 1s 1s 1s 0s 1s 0s
2.07715e-06 1s 0s 1s 1s 1s 0s 1s 1s
2.07813e-06 1s 0s 1s 1s 1s 1s 0s 0s
2.0791e-06 1s 0s 1s 1s 1s 1s 0s 0s
2.08008e-06 1s 0s 1s 1s 1s 1s 0s 1s
2.08105e-06 1s 0s 1s 1s 1s 1s 1s 0s
2.08203e-06 1s 0s 1s 1s 1s 1s 1s 0s
2.08301e-06 1s 0s 1s 1s 1s 1s 1s 1s
2.08398e-06 1s 1s 0s 0s 0s 0s 0s 0s
2.08496e-06 1s 1s 0s 0s 0s 0s 0s 0s
2.08594e-06 1s 1s 0s 0s 0s 0s 0s 1s
2.08691e-06 1s 1s 0s 0s 0s 0s 1s 0s
2.08789e-06 1s 1s 0s 0s 0s 0s 1s 0s
2.08887e-06 1s 1s 0s 0s 0s 0s 1s 1s
2.08984e-06 1s 1s 0s 0s 0s 1s 0s 0s
2.09082e-06 1s 1s 0s 0s 0s 1s 0s 0s
2.0918e-06 1s 1s 0s 0s 0s 1s 0s 1s
2.09277e-06 1s 1s 0s 0s 0s 1s 1s 0s
2.09375e-06 1s 1s 0s 0s 0s 1s 1s 0s
2.09473e-06 1s 1s 0s 0s 0s 1s 1s 1s
2.0957e-06 1s 1s 0s 0s 1s 0s 0s 0s
2.09668e-06 1s 1s 0s 0s 1s 0s 0s 0s
2.09766e-06 1s 1s 0s 0s 1s 0s 0s 1s
2.09863e-06 1s 1s 0s 0s 1s 0s 1s 0s
2.09961e-06 1s 1s 0s 0s 1s 0s 1s 0s
2.10059e-06 1s 1s 0s 0s 1s 0s 1s 1s
2.10156e-06 1s 1s 0s 0s 1s 0s 1s 1s
2.10254e-06 1s 1s 0s 0s 1s 1s 0s 0s
2.10352e-06 1s 1s 0s 0s 1s 1s 0s 1s
2.10449e-06 1s 1s 0s 0s 1s 1s 0s 1s
2.10547e-06 1s 1s 0s 0s 1s 1s 1s 0s
2.10645e-06 1s 1s 0s 0s 1s 1s 1s 1s
2.10742e-06 1s 1s 0s 0s 1s 1s 1s 1s
2.1084e-06 1s 1s 0s 1s 0s 0s 0s 0s
2.10938e-06 1s 1s 0s 1s 0s 0s 0s 0s
2.11035e-06 1s 1s 0s 1s 0s 0s 0s 1s
2.11133e-06 1s 1s 0s 1s 0s 0s 1s 0s
2.1123e-06 1s 1s 0s 1s 0s 0s 1s 0s
2.11328e-06 1s 1s 0s 1s 0s 0s 1s 1s
2.11426e-06 1s 1s 0s 1s 0s 0s 1s 1s
2.11523e-06 1s 1s 0s 1s 0s 1s 0s 0s
2.11621e-06 1s 1s 0s 1s 0s 1s 0s 1s
2.11719e-06 1s 1s 0s 1s 0s 1s 0s 1s
2.11816e-06 1s 1s 0s 1s 0s 1s 1s 0s
2.11914e-06 1s 1s 0s 1s 0s 1s 1s 0s
2.12012e-06 1s 1s 0s 1s 0s 1s 1s 1s
2.12109e-06 1s 1s 0s 1s 0s 1s 1s 1s
2.12207e-06 1s 1s 0s 1s 1s 0s 0s 0s
2.12305e-06 1s 1s 0s 1s 1s 0s 0s 1s
2.12402e-06 1s 1s 0s 1s 1s 0s 0s 1s
2.125e-06 1s 1s 0s 1s 1s 0s 1s 0s
2.12598e-06 1s 1s 0s 1s 1s 0s 1s 0s
2.12695e-06 1s 1s 0s 1s 1s 0s 1s 1s
