* Octave data file for xspice model d_source created by CACE
* Format is time value followed by digital state.
4.25456e-07 1s 1s 1s 1s 1s 1s 0s 1s
4.25781e-07 1s 1s 1s 1s 1s 1s 0s 1s
4.26107e-07 1s 1s 1s 1s 1s 1s 0s 1s
4.26432e-07 1s 1s 1s 1s 1s 1s 0s 1s
4.26758e-07 1s 1s 1s 1s 1s 1s 0s 1s
4.27083e-07 1s 1s 1s 1s 1s 1s 0s 1s
4.27409e-07 1s 1s 1s 1s 1s 1s 0s 0s
4.27734e-07 1s 1s 1s 1s 1s 1s 0s 0s
4.2806e-07 1s 1s 1s 1s 1s 1s 0s 0s
4.28385e-07 1s 1s 1s 1s 1s 1s 0s 0s
4.28711e-07 1s 1s 1s 1s 1s 1s 0s 0s
4.29036e-07 1s 1s 1s 1s 1s 1s 0s 0s
4.29362e-07 1s 1s 1s 1s 1s 0s 1s 1s
4.29688e-07 1s 1s 1s 1s 1s 0s 1s 1s
4.30013e-07 1s 1s 1s 1s 1s 0s 1s 1s
4.30339e-07 1s 1s 1s 1s 1s 0s 1s 1s
4.30664e-07 1s 1s 1s 1s 1s 0s 1s 1s
4.3099e-07 1s 1s 1s 1s 1s 0s 1s 0s
4.31315e-07 1s 1s 1s 1s 1s 0s 1s 0s
4.31641e-07 1s 1s 1s 1s 1s 0s 1s 0s
4.31966e-07 1s 1s 1s 1s 1s 0s 1s 0s
4.32292e-07 1s 1s 1s 1s 1s 0s 1s 0s
4.32617e-07 1s 1s 1s 1s 1s 0s 0s 1s
4.32943e-07 1s 1s 1s 1s 1s 0s 0s 1s
4.33268e-07 1s 1s 1s 1s 1s 0s 0s 1s
4.33594e-07 1s 1s 1s 1s 1s 0s 0s 1s
4.33919e-07 1s 1s 1s 1s 1s 0s 0s 0s
4.34245e-07 1s 1s 1s 1s 1s 0s 0s 0s
4.3457e-07 1s 1s 1s 1s 1s 0s 0s 0s
4.34896e-07 1s 1s 1s 1s 1s 0s 0s 0s
4.35221e-07 1s 1s 1s 1s 0s 1s 1s 1s
4.35547e-07 1s 1s 1s 1s 0s 1s 1s 1s
4.35872e-07 1s 1s 1s 1s 0s 1s 1s 1s
4.36198e-07 1s 1s 1s 1s 0s 1s 1s 0s
4.36523e-07 1s 1s 1s 1s 0s 1s 1s 0s
4.36849e-07 1s 1s 1s 1s 0s 1s 1s 0s
4.37174e-07 1s 1s 1s 1s 0s 1s 1s 0s
4.375e-07 1s 1s 1s 1s 0s 1s 0s 1s
4.37826e-07 1s 1s 1s 1s 0s 1s 0s 1s
4.38151e-07 1s 1s 1s 1s 0s 1s 0s 1s
4.38477e-07 1s 1s 1s 1s 0s 1s 0s 0s
4.38802e-07 1s 1s 1s 1s 0s 1s 0s 0s
4.39128e-07 1s 1s 1s 1s 0s 1s 0s 0s
4.39453e-07 1s 1s 1s 1s 0s 0s 1s 1s
4.39779e-07 1s 1s 1s 1s 0s 0s 1s 1s
4.40104e-07 1s 1s 1s 1s 0s 0s 1s 1s
4.4043e-07 1s 1s 1s 1s 0s 0s 1s 0s
4.40755e-07 1s 1s 1s 1s 0s 0s 1s 0s
4.41081e-07 1s 1s 1s 1s 0s 0s 1s 0s
4.41406e-07 1s 1s 1s 1s 0s 0s 0s 1s
4.41732e-07 1s 1s 1s 1s 0s 0s 0s 1s
4.42057e-07 1s 1s 1s 1s 0s 0s 0s 1s
4.42383e-07 1s 1s 1s 1s 0s 0s 0s 0s
4.42708e-07 1s 1s 1s 1s 0s 0s 0s 0s
4.43034e-07 1s 1s 1s 1s 0s 0s 0s 0s
4.43359e-07 1s 1s 1s 0s 1s 1s 1s 1s
4.43685e-07 1s 1s 1s 0s 1s 1s 1s 1s
4.4401e-07 1s 1s 1s 0s 1s 1s 1s 0s
4.44336e-07 1s 1s 1s 0s 1s 1s 1s 0s
4.44661e-07 1s 1s 1s 0s 1s 1s 1s 0s
4.44987e-07 1s 1s 1s 0s 1s 1s 0s 1s
4.45313e-07 1s 1s 1s 0s 1s 1s 0s 1s
4.45638e-07 1s 1s 1s 0s 1s 1s 0s 0s
4.45964e-07 1s 1s 1s 0s 1s 1s 0s 0s
4.46289e-07 1s 1s 1s 0s 1s 1s 0s 0s
4.46615e-07 1s 1s 1s 0s 1s 0s 1s 1s
4.4694e-07 1s 1s 1s 0s 1s 0s 1s 1s
4.47266e-07 1s 1s 1s 0s 1s 0s 1s 0s
4.47591e-07 1s 1s 1s 0s 1s 0s 1s 0s
4.47917e-07 1s 1s 1s 0s 1s 0s 1s 0s
4.48242e-07 1s 1s 1s 0s 1s 0s 0s 1s
4.48568e-07 1s 1s 1s 0s 1s 0s 0s 1s
4.48893e-07 1s 1s 1s 0s 1s 0s 0s 0s
4.49219e-07 1s 1s 1s 0s 1s 0s 0s 0s
4.49544e-07 1s 1s 1s 0s 0s 1s 1s 1s
4.4987e-07 1s 1s 1s 0s 0s 1s 1s 1s
4.50195e-07 1s 1s 1s 0s 0s 1s 1s 0s
4.50521e-07 1s 1s 1s 0s 0s 1s 1s 0s
4.50846e-07 1s 1s 1s 0s 0s 1s 0s 1s
4.51172e-07 1s 1s 1s 0s 0s 1s 0s 1s
4.51497e-07 1s 1s 1s 0s 0s 1s 0s 0s
4.51823e-07 1s 1s 1s 0s 0s 1s 0s 0s
4.52148e-07 1s 1s 1s 0s 0s 1s 0s 0s
4.52474e-07 1s 1s 1s 0s 0s 0s 1s 1s
4.52799e-07 1s 1s 1s 0s 0s 0s 1s 1s
4.53125e-07 1s 1s 1s 0s 0s 0s 1s 0s
4.53451e-07 1s 1s 1s 0s 0s 0s 1s 0s
4.53776e-07 1s 1s 1s 0s 0s 0s 0s 1s
4.54102e-07 1s 1s 1s 0s 0s 0s 0s 1s
4.54427e-07 1s 1s 1s 0s 0s 0s 0s 0s
4.54753e-07 1s 1s 1s 0s 0s 0s 0s 0s
4.55078e-07 1s 1s 0s 1s 1s 1s 1s 1s
4.55404e-07 1s 1s 0s 1s 1s 1s 1s 0s
4.55729e-07 1s 1s 0s 1s 1s 1s 1s 0s
4.56055e-07 1s 1s 0s 1s 1s 1s 0s 1s
4.5638e-07 1s 1s 0s 1s 1s 1s 0s 1s
4.56706e-07 1s 1s 0s 1s 1s 1s 0s 0s
4.57031e-07 1s 1s 0s 1s 1s 1s 0s 0s
4.57357e-07 1s 1s 0s 1s 1s 0s 1s 1s
4.57682e-07 1s 1s 0s 1s 1s 0s 1s 1s
4.58008e-07 1s 1s 0s 1s 1s 0s 1s 0s
4.58333e-07 1s 1s 0s 1s 1s 0s 1s 0s
4.58659e-07 1s 1s 0s 1s 1s 0s 0s 1s
4.58984e-07 1s 1s 0s 1s 1s 0s 0s 1s
4.5931e-07 1s 1s 0s 1s 1s 0s 0s 0s
4.59635e-07 1s 1s 0s 1s 0s 1s 1s 1s
4.59961e-07 1s 1s 0s 1s 0s 1s 1s 1s
4.60286e-07 1s 1s 0s 1s 0s 1s 1s 0s
4.60612e-07 1s 1s 0s 1s 0s 1s 1s 0s
4.60938e-07 1s 1s 0s 1s 0s 1s 0s 1s
4.61263e-07 1s 1s 0s 1s 0s 1s 0s 1s
4.61589e-07 1s 1s 0s 1s 0s 1s 0s 0s
4.61914e-07 1s 1s 0s 1s 0s 0s 1s 1s
4.6224e-07 1s 1s 0s 1s 0s 0s 1s 1s
4.62565e-07 1s 1s 0s 1s 0s 0s 1s 0s
4.62891e-07 1s 1s 0s 1s 0s 0s 1s 0s
4.63216e-07 1s 1s 0s 1s 0s 0s 0s 1s
4.63542e-07 1s 1s 0s 1s 0s 0s 0s 0s
4.63867e-07 1s 1s 0s 1s 0s 0s 0s 0s
4.64193e-07 1s 1s 0s 0s 1s 1s 1s 1s
4.64518e-07 1s 1s 0s 0s 1s 1s 1s 1s
4.64844e-07 1s 1s 0s 0s 1s 1s 1s 0s
4.65169e-07 1s 1s 0s 0s 1s 1s 0s 1s
4.65495e-07 1s 1s 0s 0s 1s 1s 0s 1s
4.6582e-07 1s 1s 0s 0s 1s 1s 0s 0s
4.66146e-07 1s 1s 0s 0s 1s 0s 1s 1s
4.66471e-07 1s 1s 0s 0s 1s 0s 1s 1s
4.66797e-07 1s 1s 0s 0s 1s 0s 1s 0s
4.67122e-07 1s 1s 0s 0s 1s 0s 1s 0s
4.67448e-07 1s 1s 0s 0s 1s 0s 0s 1s
4.67773e-07 1s 1s 0s 0s 1s 0s 0s 0s
4.68099e-07 1s 1s 0s 0s 1s 0s 0s 0s
4.68424e-07 1s 1s 0s 0s 0s 1s 1s 1s
4.6875e-07 1s 1s 0s 0s 0s 1s 1s 0s
4.69076e-07 1s 1s 0s 0s 0s 1s 1s 0s
4.69401e-07 1s 1s 0s 0s 0s 1s 0s 1s
4.69727e-07 1s 1s 0s 0s 0s 1s 0s 0s
4.70052e-07 1s 1s 0s 0s 0s 1s 0s 0s
4.70378e-07 1s 1s 0s 0s 0s 0s 1s 1s
4.70703e-07 1s 1s 0s 0s 0s 0s 1s 0s
4.71029e-07 1s 1s 0s 0s 0s 0s 1s 0s
4.71354e-07 1s 1s 0s 0s 0s 0s 0s 1s
4.7168e-07 1s 1s 0s 0s 0s 0s 0s 0s
4.72005e-07 1s 1s 0s 0s 0s 0s 0s 0s
4.72331e-07 1s 0s 1s 1s 1s 1s 1s 1s
4.72656e-07 1s 0s 1s 1s 1s 1s 1s 0s
4.72982e-07 1s 0s 1s 1s 1s 1s 1s 0s
4.73307e-07 1s 0s 1s 1s 1s 1s 0s 1s
4.73633e-07 1s 0s 1s 1s 1s 1s 0s 0s
4.73958e-07 1s 0s 1s 1s 1s 1s 0s 0s
4.74284e-07 1s 0s 1s 1s 1s 0s 1s 1s
4.74609e-07 1s 0s 1s 1s 1s 0s 1s 0s
4.74935e-07 1s 0s 1s 1s 1s 0s 1s 0s
4.7526e-07 1s 0s 1s 1s 1s 0s 0s 1s
4.75586e-07 1s 0s 1s 1s 1s 0s 0s 0s
4.75911e-07 1s 0s 1s 1s 0s 1s 1s 1s
4.76237e-07 1s 0s 1s 1s 0s 1s 1s 1s
4.76563e-07 1s 0s 1s 1s 0s 1s 1s 0s
4.76888e-07 1s 0s 1s 1s 0s 1s 0s 1s
4.77214e-07 1s 0s 1s 1s 0s 1s 0s 1s
4.77539e-07 1s 0s 1s 1s 0s 1s 0s 0s
4.77865e-07 1s 0s 1s 1s 0s 0s 1s 1s
4.7819e-07 1s 0s 1s 1s 0s 0s 1s 0s
4.78516e-07 1s 0s 1s 1s 0s 0s 1s 0s
4.78841e-07 1s 0s 1s 1s 0s 0s 0s 1s
4.79167e-07 1s 0s 1s 1s 0s 0s 0s 0s
4.79492e-07 1s 0s 1s 1s 0s 0s 0s 0s
4.79818e-07 1s 0s 1s 0s 1s 1s 1s 1s
4.80143e-07 1s 0s 1s 0s 1s 1s 1s 0s
4.80469e-07 1s 0s 1s 0s 1s 1s 0s 1s
4.80794e-07 1s 0s 1s 0s 1s 1s 0s 1s
4.8112e-07 1s 0s 1s 0s 1s 1s 0s 0s
4.81445e-07 1s 0s 1s 0s 1s 0s 1s 1s
4.81771e-07 1s 0s 1s 0s 1s 0s 1s 0s
4.82096e-07 1s 0s 1s 0s 1s 0s 1s 0s
4.82422e-07 1s 0s 1s 0s 1s 0s 0s 1s
4.82747e-07 1s 0s 1s 0s 1s 0s 0s 0s
4.83073e-07 1s 0s 1s 0s 0s 1s 1s 1s
4.83398e-07 1s 0s 1s 0s 0s 1s 1s 1s
4.83724e-07 1s 0s 1s 0s 0s 1s 1s 0s
4.84049e-07 1s 0s 1s 0s 0s 1s 0s 1s
4.84375e-07 1s 0s 1s 0s 0s 1s 0s 1s
4.84701e-07 1s 0s 1s 0s 0s 1s 0s 0s
4.85026e-07 1s 0s 1s 0s 0s 0s 1s 1s
4.85352e-07 1s 0s 1s 0s 0s 0s 1s 0s
4.85677e-07 1s 0s 1s 0s 0s 0s 1s 0s
4.86003e-07 1s 0s 1s 0s 0s 0s 0s 1s
4.86328e-07 1s 0s 1s 0s 0s 0s 0s 0s
4.86654e-07 1s 0s 0s 1s 1s 1s 1s 1s
4.86979e-07 1s 0s 0s 1s 1s 1s 1s 0s
4.87305e-07 1s 0s 0s 1s 1s 1s 1s 0s
4.8763e-07 1s 0s 0s 1s 1s 1s 0s 1s
4.87956e-07 1s 0s 0s 1s 1s 1s 0s 0s
4.88281e-07 1s 0s 0s 1s 1s 0s 1s 1s
4.88607e-07 1s 0s 0s 1s 1s 0s 1s 1s
4.88932e-07 1s 0s 0s 1s 1s 0s 1s 0s
4.89258e-07 1s 0s 0s 1s 1s 0s 0s 1s
4.89583e-07 1s 0s 0s 1s 1s 0s 0s 0s
4.89909e-07 1s 0s 0s 1s 1s 0s 0s 0s
4.90234e-07 1s 0s 0s 1s 0s 1s 1s 1s
4.9056e-07 1s 0s 0s 1s 0s 1s 1s 0s
4.90885e-07 1s 0s 0s 1s 0s 1s 0s 1s
4.91211e-07 1s 0s 0s 1s 0s 1s 0s 1s
4.91536e-07 1s 0s 0s 1s 0s 1s 0s 0s
4.91862e-07 1s 0s 0s 1s 0s 0s 1s 1s
4.92187e-07 1s 0s 0s 1s 0s 0s 1s 0s
4.92513e-07 1s 0s 0s 1s 0s 0s 0s 1s
4.92839e-07 1s 0s 0s 1s 0s 0s 0s 1s
4.93164e-07 1s 0s 0s 1s 0s 0s 0s 0s
4.9349e-07 1s 0s 0s 0s 1s 1s 1s 1s
4.93815e-07 1s 0s 0s 0s 1s 1s 1s 0s
4.94141e-07 1s 0s 0s 0s 1s 1s 1s 0s
4.94466e-07 1s 0s 0s 0s 1s 1s 0s 1s
4.94792e-07 1s 0s 0s 0s 1s 1s 0s 0s
4.95117e-07 1s 0s 0s 0s 1s 0s 1s 1s
4.95443e-07 1s 0s 0s 0s 1s 0s 1s 0s
4.95768e-07 1s 0s 0s 0s 1s 0s 1s 0s
4.96094e-07 1s 0s 0s 0s 1s 0s 0s 1s
4.96419e-07 1s 0s 0s 0s 1s 0s 0s 0s
4.96745e-07 1s 0s 0s 0s 0s 1s 1s 1s
4.9707e-07 1s 0s 0s 0s 0s 1s 1s 1s
4.97396e-07 1s 0s 0s 0s 0s 1s 1s 0s
4.97721e-07 1s 0s 0s 0s 0s 1s 0s 1s
4.98047e-07 1s 0s 0s 0s 0s 1s 0s 0s
4.98372e-07 1s 0s 0s 0s 0s 0s 1s 1s
4.98698e-07 1s 0s 0s 0s 0s 0s 1s 1s
4.99023e-07 1s 0s 0s 0s 0s 0s 1s 0s
4.99349e-07 1s 0s 0s 0s 0s 0s 0s 1s
4.99674e-07 1s 0s 0s 0s 0s 0s 0s 0s
5e-07 0s 1s 1s 1s 1s 1s 1s 1s
5.00326e-07 0s 1s 1s 1s 1s 1s 1s 1s
5.00651e-07 0s 1s 1s 1s 1s 1s 1s 0s
5.00977e-07 0s 1s 1s 1s 1s 1s 0s 1s
5.01302e-07 0s 1s 1s 1s 1s 1s 0s 0s
5.01628e-07 0s 1s 1s 1s 1s 1s 0s 0s
5.01953e-07 0s 1s 1s 1s 1s 0s 1s 1s
5.02279e-07 0s 1s 1s 1s 1s 0s 1s 0s
5.02604e-07 0s 1s 1s 1s 1s 0s 0s 1s
5.0293e-07 0s 1s 1s 1s 1s 0s 0s 0s
5.03255e-07 0s 1s 1s 1s 1s 0s 0s 0s
5.03581e-07 0s 1s 1s 1s 0s 1s 1s 1s
5.03906e-07 0s 1s 1s 1s 0s 1s 1s 0s
5.04232e-07 0s 1s 1s 1s 0s 1s 0s 1s
5.04557e-07 0s 1s 1s 1s 0s 1s 0s 1s
5.04883e-07 0s 1s 1s 1s 0s 1s 0s 0s
5.05208e-07 0s 1s 1s 1s 0s 0s 1s 1s
5.05534e-07 0s 1s 1s 1s 0s 0s 1s 0s
5.05859e-07 0s 1s 1s 1s 0s 0s 0s 1s
5.06185e-07 0s 1s 1s 1s 0s 0s 0s 1s
5.0651e-07 0s 1s 1s 1s 0s 0s 0s 0s
5.06836e-07 0s 1s 1s 0s 1s 1s 1s 1s
5.07161e-07 0s 1s 1s 0s 1s 1s 1s 0s
5.07487e-07 0s 1s 1s 0s 1s 1s 1s 0s
5.07813e-07 0s 1s 1s 0s 1s 1s 0s 1s
5.08138e-07 0s 1s 1s 0s 1s 1s 0s 0s
5.08464e-07 0s 1s 1s 0s 1s 0s 1s 1s
5.08789e-07 0s 1s 1s 0s 1s 0s 1s 0s
5.09115e-07 0s 1s 1s 0s 1s 0s 1s 0s
5.0944e-07 0s 1s 1s 0s 1s 0s 0s 1s
5.09766e-07 0s 1s 1s 0s 1s 0s 0s 0s
5.10091e-07 0s 1s 1s 0s 0s 1s 1s 1s
5.10417e-07 0s 1s 1s 0s 0s 1s 1s 1s
5.10742e-07 0s 1s 1s 0s 0s 1s 1s 0s
5.11068e-07 0s 1s 1s 0s 0s 1s 0s 1s
5.11393e-07 0s 1s 1s 0s 0s 1s 0s 0s
5.11719e-07 0s 1s 1s 0s 0s 1s 0s 0s
5.12044e-07 0s 1s 1s 0s 0s 0s 1s 1s
5.1237e-07 0s 1s 1s 0s 0s 0s 1s 0s
5.12695e-07 0s 1s 1s 0s 0s 0s 0s 1s
5.13021e-07 0s 1s 1s 0s 0s 0s 0s 1s
5.13346e-07 0s 1s 1s 0s 0s 0s 0s 0s
5.13672e-07 0s 1s 0s 1s 1s 1s 1s 1s
5.13997e-07 0s 1s 0s 1s 1s 1s 1s 0s
5.14323e-07 0s 1s 0s 1s 1s 1s 0s 1s
5.14648e-07 0s 1s 0s 1s 1s 1s 0s 1s
5.14974e-07 0s 1s 0s 1s 1s 1s 0s 0s
5.15299e-07 0s 1s 0s 1s 1s 0s 1s 1s
5.15625e-07 0s 1s 0s 1s 1s 0s 1s 0s
5.15951e-07 0s 1s 0s 1s 1s 0s 1s 0s
5.16276e-07 0s 1s 0s 1s 1s 0s 0s 1s
5.16602e-07 0s 1s 0s 1s 1s 0s 0s 0s
5.16927e-07 0s 1s 0s 1s 1s 0s 0s 0s
5.17253e-07 0s 1s 0s 1s 0s 1s 1s 1s
5.17578e-07 0s 1s 0s 1s 0s 1s 1s 0s
5.17904e-07 0s 1s 0s 1s 0s 1s 0s 1s
5.18229e-07 0s 1s 0s 1s 0s 1s 0s 1s
5.18555e-07 0s 1s 0s 1s 0s 1s 0s 0s
5.1888e-07 0s 1s 0s 1s 0s 0s 1s 1s
5.19206e-07 0s 1s 0s 1s 0s 0s 1s 0s
5.19531e-07 0s 1s 0s 1s 0s 0s 1s 0s
5.19857e-07 0s 1s 0s 1s 0s 0s 0s 1s
5.20182e-07 0s 1s 0s 1s 0s 0s 0s 0s
5.20508e-07 0s 1s 0s 0s 1s 1s 1s 1s
5.20833e-07 0s 1s 0s 0s 1s 1s 1s 1s
5.21159e-07 0s 1s 0s 0s 1s 1s 1s 0s
5.21484e-07 0s 1s 0s 0s 1s 1s 0s 1s
5.2181e-07 0s 1s 0s 0s 1s 1s 0s 1s
5.22135e-07 0s 1s 0s 0s 1s 1s 0s 0s
5.22461e-07 0s 1s 0s 0s 1s 0s 1s 1s
5.22786e-07 0s 1s 0s 0s 1s 0s 1s 0s
5.23112e-07 0s 1s 0s 0s 1s 0s 1s 0s
5.23438e-07 0s 1s 0s 0s 1s 0s 0s 1s
5.23763e-07 0s 1s 0s 0s 1s 0s 0s 0s
5.24089e-07 0s 1s 0s 0s 1s 0s 0s 0s
5.24414e-07 0s 1s 0s 0s 0s 1s 1s 1s
5.2474e-07 0s 1s 0s 0s 0s 1s 1s 0s
5.25065e-07 0s 1s 0s 0s 0s 1s 0s 1s
5.25391e-07 0s 1s 0s 0s 0s 1s 0s 1s
5.25716e-07 0s 1s 0s 0s 0s 1s 0s 0s
5.26042e-07 0s 1s 0s 0s 0s 0s 1s 1s
5.26367e-07 0s 1s 0s 0s 0s 0s 1s 1s
5.26693e-07 0s 1s 0s 0s 0s 0s 1s 0s
5.27018e-07 0s 1s 0s 0s 0s 0s 0s 1s
5.27344e-07 0s 1s 0s 0s 0s 0s 0s 1s
5.27669e-07 0s 1s 0s 0s 0s 0s 0s 0s
5.27995e-07 0s 0s 1s 1s 1s 1s 1s 1s
5.2832e-07 0s 0s 1s 1s 1s 1s 1s 1s
5.28646e-07 0s 0s 1s 1s 1s 1s 1s 0s
5.28971e-07 0s 0s 1s 1s 1s 1s 0s 1s
5.29297e-07 0s 0s 1s 1s 1s 1s 0s 1s
5.29622e-07 0s 0s 1s 1s 1s 1s 0s 0s
5.29948e-07 0s 0s 1s 1s 1s 0s 1s 1s
5.30273e-07 0s 0s 1s 1s 1s 0s 1s 1s
5.30599e-07 0s 0s 1s 1s 1s 0s 1s 0s
5.30924e-07 0s 0s 1s 1s 1s 0s 0s 1s
5.3125e-07 0s 0s 1s 1s 1s 0s 0s 1s
5.31576e-07 0s 0s 1s 1s 1s 0s 0s 0s
5.31901e-07 0s 0s 1s 1s 0s 1s 1s 1s
5.32227e-07 0s 0s 1s 1s 0s 1s 1s 1s
5.32552e-07 0s 0s 1s 1s 0s 1s 1s 0s
5.32878e-07 0s 0s 1s 1s 0s 1s 0s 1s
5.33203e-07 0s 0s 1s 1s 0s 1s 0s 1s
5.33529e-07 0s 0s 1s 1s 0s 1s 0s 0s
5.33854e-07 0s 0s 1s 1s 0s 1s 0s 0s
5.3418e-07 0s 0s 1s 1s 0s 0s 1s 1s
5.34505e-07 0s 0s 1s 1s 0s 0s 1s 0s
5.34831e-07 0s 0s 1s 1s 0s 0s 1s 0s
5.35156e-07 0s 0s 1s 1s 0s 0s 0s 1s
5.35482e-07 0s 0s 1s 1s 0s 0s 0s 0s
5.35807e-07 0s 0s 1s 1s 0s 0s 0s 0s
5.36133e-07 0s 0s 1s 0s 1s 1s 1s 1s
5.36458e-07 0s 0s 1s 0s 1s 1s 1s 1s
5.36784e-07 0s 0s 1s 0s 1s 1s 1s 0s
5.37109e-07 0s 0s 1s 0s 1s 1s 0s 1s
5.37435e-07 0s 0s 1s 0s 1s 1s 0s 1s
5.3776e-07 0s 0s 1s 0s 1s 1s 0s 0s
5.38086e-07 0s 0s 1s 0s 1s 1s 0s 0s
5.38411e-07 0s 0s 1s 0s 1s 0s 1s 1s
5.38737e-07 0s 0s 1s 0s 1s 0s 1s 0s
5.39063e-07 0s 0s 1s 0s 1s 0s 1s 0s
5.39388e-07 0s 0s 1s 0s 1s 0s 0s 1s
5.39714e-07 0s 0s 1s 0s 1s 0s 0s 1s
5.40039e-07 0s 0s 1s 0s 1s 0s 0s 0s
5.40365e-07 0s 0s 1s 0s 1s 0s 0s 0s
5.4069e-07 0s 0s 1s 0s 0s 1s 1s 1s
5.41016e-07 0s 0s 1s 0s 0s 1s 1s 0s
5.41341e-07 0s 0s 1s 0s 0s 1s 1s 0s
5.41667e-07 0s 0s 1s 0s 0s 1s 0s 1s
5.41992e-07 0s 0s 1s 0s 0s 1s 0s 1s
5.42318e-07 0s 0s 1s 0s 0s 1s 0s 0s
5.42643e-07 0s 0s 1s 0s 0s 1s 0s 0s
5.42969e-07 0s 0s 1s 0s 0s 0s 1s 1s
5.43294e-07 0s 0s 1s 0s 0s 0s 1s 1s
5.4362e-07 0s 0s 1s 0s 0s 0s 1s 0s
5.43945e-07 0s 0s 1s 0s 0s 0s 1s 0s
5.44271e-07 0s 0s 1s 0s 0s 0s 0s 1s
5.44596e-07 0s 0s 1s 0s 0s 0s 0s 1s
5.44922e-07 0s 0s 1s 0s 0s 0s 0s 0s
5.45247e-07 0s 0s 0s 1s 1s 1s 1s 1s
5.45573e-07 0s 0s 0s 1s 1s 1s 1s 1s
5.45898e-07 0s 0s 0s 1s 1s 1s 1s 0s
5.46224e-07 0s 0s 0s 1s 1s 1s 1s 0s
5.46549e-07 0s 0s 0s 1s 1s 1s 0s 1s
5.46875e-07 0s 0s 0s 1s 1s 1s 0s 1s
5.47201e-07 0s 0s 0s 1s 1s 1s 0s 0s
5.47526e-07 0s 0s 0s 1s 1s 1s 0s 0s
5.47852e-07 0s 0s 0s 1s 1s 0s 1s 1s
5.48177e-07 0s 0s 0s 1s 1s 0s 1s 1s
5.48503e-07 0s 0s 0s 1s 1s 0s 1s 1s
5.48828e-07 0s 0s 0s 1s 1s 0s 1s 0s
5.49154e-07 0s 0s 0s 1s 1s 0s 1s 0s
5.49479e-07 0s 0s 0s 1s 1s 0s 0s 1s
5.49805e-07 0s 0s 0s 1s 1s 0s 0s 1s
5.5013e-07 0s 0s 0s 1s 1s 0s 0s 0s
5.50456e-07 0s 0s 0s 1s 1s 0s 0s 0s
5.50781e-07 0s 0s 0s 1s 0s 1s 1s 1s
5.51107e-07 0s 0s 0s 1s 0s 1s 1s 1s
5.51432e-07 0s 0s 0s 1s 0s 1s 1s 0s
5.51758e-07 0s 0s 0s 1s 0s 1s 1s 0s
5.52083e-07 0s 0s 0s 1s 0s 1s 0s 1s
5.52409e-07 0s 0s 0s 1s 0s 1s 0s 1s
5.52734e-07 0s 0s 0s 1s 0s 1s 0s 1s
5.5306e-07 0s 0s 0s 1s 0s 1s 0s 0s
5.53385e-07 0s 0s 0s 1s 0s 1s 0s 0s
5.53711e-07 0s 0s 0s 1s 0s 0s 1s 1s
5.54036e-07 0s 0s 0s 1s 0s 0s 1s 1s
5.54362e-07 0s 0s 0s 1s 0s 0s 1s 1s
5.54688e-07 0s 0s 0s 1s 0s 0s 1s 0s
5.55013e-07 0s 0s 0s 1s 0s 0s 1s 0s
5.55339e-07 0s 0s 0s 1s 0s 0s 0s 1s
5.55664e-07 0s 0s 0s 1s 0s 0s 0s 1s
5.5599e-07 0s 0s 0s 1s 0s 0s 0s 1s
5.56315e-07 0s 0s 0s 1s 0s 0s 0s 0s
5.56641e-07 0s 0s 0s 1s 0s 0s 0s 0s
5.56966e-07 0s 0s 0s 0s 1s 1s 1s 1s
5.57292e-07 0s 0s 0s 0s 1s 1s 1s 1s
5.57617e-07 0s 0s 0s 0s 1s 1s 1s 1s
5.57943e-07 0s 0s 0s 0s 1s 1s 1s 0s
5.58268e-07 0s 0s 0s 0s 1s 1s 1s 0s
5.58594e-07 0s 0s 0s 0s 1s 1s 1s 0s
5.58919e-07 0s 0s 0s 0s 1s 1s 0s 1s
5.59245e-07 0s 0s 0s 0s 1s 1s 0s 1s
5.5957e-07 0s 0s 0s 0s 1s 1s 0s 1s
5.59896e-07 0s 0s 0s 0s 1s 1s 0s 0s
5.60221e-07 0s 0s 0s 0s 1s 1s 0s 0s
5.60547e-07 0s 0s 0s 0s 1s 1s 0s 0s
5.60872e-07 0s 0s 0s 0s 1s 0s 1s 1s
5.61198e-07 0s 0s 0s 0s 1s 0s 1s 1s
5.61523e-07 0s 0s 0s 0s 1s 0s 1s 1s
5.61849e-07 0s 0s 0s 0s 1s 0s 1s 0s
5.62174e-07 0s 0s 0s 0s 1s 0s 1s 0s
5.625e-07 0s 0s 0s 0s 1s 0s 1s 0s
5.62826e-07 0s 0s 0s 0s 1s 0s 0s 1s
5.63151e-07 0s 0s 0s 0s 1s 0s 0s 1s
5.63477e-07 0s 0s 0s 0s 1s 0s 0s 1s
5.63802e-07 0s 0s 0s 0s 1s 0s 0s 1s
5.64128e-07 0s 0s 0s 0s 1s 0s 0s 0s
5.64453e-07 0s 0s 0s 0s 1s 0s 0s 0s
5.64779e-07 0s 0s 0s 0s 1s 0s 0s 0s
5.65104e-07 0s 0s 0s 0s 0s 1s 1s 1s
5.6543e-07 0s 0s 0s 0s 0s 1s 1s 1s
5.65755e-07 0s 0s 0s 0s 0s 1s 1s 1s
5.66081e-07 0s 0s 0s 0s 0s 1s 1s 1s
5.66406e-07 0s 0s 0s 0s 0s 1s 1s 0s
5.66732e-07 0s 0s 0s 0s 0s 1s 1s 0s
5.67057e-07 0s 0s 0s 0s 0s 1s 1s 0s
